Year,Month,Day,wsel_ft,Date,Datep
1997,5,23,21.6117,05/23/1997 12:00:00 AM,05/23/2000 12:00:00 AM
1997,5,24,21.7267,05/24/1997 12:00:00 AM,05/24/2000 12:00:00 AM
1997,5,25,21.7379,05/25/1997 12:00:00 AM,05/25/2000 12:00:00 AM
1997,5,26,21.7083,05/26/1997 12:00:00 AM,05/26/2000 12:00:00 AM
1997,5,27,21.7575,05/27/1997 12:00:00 AM,05/27/2000 12:00:00 AM
1997,5,28,21.7992,05/28/1997 12:00:00 AM,05/28/2000 12:00:00 AM
1997,5,29,21.8692,05/29/1997 12:00:00 AM,05/29/2000 12:00:00 AM
1997,5,30,21.9404,05/30/1997 12:00:00 AM,05/30/2000 12:00:00 AM
1997,5,31,21.8856,05/31/1997 12:00:00 AM,05/31/2000 12:00:00 AM
1997,6,1,21.7567,06/01/1997 12:00:00 AM,06/01/2000 12:00:00 AM
1997,6,2,21.7021,06/02/1997 12:00:00 AM,06/02/2000 12:00:00 AM
1997,6,3,21.8404,06/03/1997 12:00:00 AM,06/03/2000 12:00:00 AM
1997,6,4,21.9383,06/04/1997 12:00:00 AM,06/04/2000 12:00:00 AM
1997,6,5,21.7963,06/05/1997 12:00:00 AM,06/05/2000 12:00:00 AM
1997,6,6,21.8221,06/06/1997 12:00:00 AM,06/06/2000 12:00:00 AM
1997,6,7,21.8667,06/07/1997 12:00:00 AM,06/07/2000 12:00:00 AM
1997,6,8,21.78,06/08/1997 12:00:00 AM,06/08/2000 12:00:00 AM
1997,6,9,21.8108,06/09/1997 12:00:00 AM,06/09/2000 12:00:00 AM
1997,6,10,21.8517,06/10/1997 12:00:00 AM,06/10/2000 12:00:00 AM
1997,6,11,21.9121,06/11/1997 12:00:00 AM,06/11/2000 12:00:00 AM
1997,6,12,21.9117,06/12/1997 12:00:00 AM,06/12/2000 12:00:00 AM
1997,6,13,21.9196,06/13/1997 12:00:00 AM,06/13/2000 12:00:00 AM
1997,6,14,21.8388,06/14/1997 12:00:00 AM,06/14/2000 12:00:00 AM
1997,6,15,21.785,06/15/1997 12:00:00 AM,06/15/2000 12:00:00 AM
1997,6,16,21.8179,06/16/1997 12:00:00 AM,06/16/2000 12:00:00 AM
1997,6,17,21.8704,06/17/1997 12:00:00 AM,06/17/2000 12:00:00 AM
1997,6,18,21.8933,06/18/1997 12:00:00 AM,06/18/2000 12:00:00 AM
1997,6,19,21.9342,06/19/1997 12:00:00 AM,06/19/2000 12:00:00 AM
1997,6,20,21.915,06/20/1997 12:00:00 AM,06/20/2000 12:00:00 AM
1997,6,21,21.9171,06/21/1997 12:00:00 AM,06/21/2000 12:00:00 AM
1997,6,22,21.9002,06/22/1997 12:00:00 AM,06/22/2000 12:00:00 AM
1997,6,23,21.9225,06/23/1997 12:00:00 AM,06/23/2000 12:00:00 AM
1997,6,24,21.9633,06/24/1997 12:00:00 AM,06/24/2000 12:00:00 AM
1997,6,25,21.9838,06/25/1997 12:00:00 AM,06/25/2000 12:00:00 AM
1997,6,26,21.9308,06/26/1997 12:00:00 AM,06/26/2000 12:00:00 AM
1997,6,27,21.9185,06/27/1997 12:00:00 AM,06/27/2000 12:00:00 AM
1997,10,1,20.9408,10/01/1997 12:00:00 AM,10/01/2000 12:00:00 AM
1997,10,2,20.9912,10/02/1997 12:00:00 AM,10/02/2000 12:00:00 AM
1997,10,3,20.9897,10/03/1997 12:00:00 AM,10/03/2000 12:00:00 AM
1997,10,4,20.831,10/04/1997 12:00:00 AM,10/04/2000 12:00:00 AM
1997,10,5,20.7354,10/05/1997 12:00:00 AM,10/05/2000 12:00:00 AM
1997,10,6,20.7589,10/06/1997 12:00:00 AM,10/06/2000 12:00:00 AM
1997,10,7,20.7824,10/07/1997 12:00:00 AM,10/07/2000 12:00:00 AM
1997,10,8,20.8476,10/08/1997 12:00:00 AM,10/08/2000 12:00:00 AM
1997,10,9,20.9427,10/09/1997 12:00:00 AM,10/09/2000 12:00:00 AM
1997,10,10,20.848,10/10/1997 12:00:00 AM,10/10/2000 12:00:00 AM
1997,10,11,20.6407,10/11/1997 12:00:00 AM,10/11/2000 12:00:00 AM
1997,10,12,20.6065,10/12/1997 12:00:00 AM,10/12/2000 12:00:00 AM
1997,10,13,20.614,10/13/1997 12:00:00 AM,10/13/2000 12:00:00 AM
1997,10,14,20.6437,10/14/1997 12:00:00 AM,10/14/2000 12:00:00 AM
1997,10,15,20.6676,10/15/1997 12:00:00 AM,10/15/2000 12:00:00 AM
1997,10,16,20.6448,10/16/1997 12:00:00 AM,10/16/2000 12:00:00 AM
1997,10,17,20.6601,10/17/1997 12:00:00 AM,10/17/2000 12:00:00 AM
1997,10,18,20.6438,10/18/1997 12:00:00 AM,10/18/2000 12:00:00 AM
1997,10,19,20.6193,10/19/1997 12:00:00 AM,10/19/2000 12:00:00 AM
1997,10,20,20.6315,10/20/1997 12:00:00 AM,10/20/2000 12:00:00 AM
1997,10,21,20.6229,10/21/1997 12:00:00 AM,10/21/2000 12:00:00 AM
1997,10,22,20.6035,10/22/1997 12:00:00 AM,10/22/2000 12:00:00 AM
1997,10,23,20.5677,10/23/1997 12:00:00 AM,10/23/2000 12:00:00 AM
1997,10,24,20.5609,10/24/1997 12:00:00 AM,10/24/2000 12:00:00 AM
1997,10,25,20.5428,10/25/1997 12:00:00 AM,10/25/2000 12:00:00 AM
1997,10,26,20.5512,10/26/1997 12:00:00 AM,10/26/2000 12:00:00 AM
1997,11,3,20.4035,11/03/1997 12:00:00 AM,11/03/2000 12:00:00 AM
1997,11,4,20.4143,11/04/1997 12:00:00 AM,11/04/2000 12:00:00 AM
1997,11,5,20.4063,11/05/1997 12:00:00 AM,11/05/2000 12:00:00 AM
1997,11,6,20.3511,11/06/1997 12:00:00 AM,11/06/2000 12:00:00 AM
1997,11,7,20.3562,11/07/1997 12:00:00 AM,11/07/2000 12:00:00 AM
1997,11,8,20.338,11/08/1997 12:00:00 AM,11/08/2000 12:00:00 AM
1997,11,9,20.2991,11/09/1997 12:00:00 AM,11/09/2000 12:00:00 AM
1997,11,10,20.3204,11/10/1997 12:00:00 AM,11/10/2000 12:00:00 AM
1997,11,11,20.309,11/11/1997 12:00:00 AM,11/11/2000 12:00:00 AM
1997,11,12,20.2408,11/12/1997 12:00:00 AM,11/12/2000 12:00:00 AM
1997,11,13,20.183,11/13/1997 12:00:00 AM,11/13/2000 12:00:00 AM
1997,11,14,20.223,11/14/1997 12:00:00 AM,11/14/2000 12:00:00 AM
1997,11,15,20.1619,11/15/1997 12:00:00 AM,11/15/2000 12:00:00 AM
1997,11,16,20.1321,11/16/1997 12:00:00 AM,11/16/2000 12:00:00 AM
1997,11,17,20.1794,11/17/1997 12:00:00 AM,11/17/2000 12:00:00 AM
1997,11,28,20.0422,11/28/1997 12:00:00 AM,11/28/2000 12:00:00 AM
1997,11,29,20.0225,11/29/1997 12:00:00 AM,11/29/2000 12:00:00 AM
1997,11,30,19.9777,11/30/1997 12:00:00 AM,11/30/2000 12:00:00 AM
1997,12,1,19.9953,12/01/1997 12:00:00 AM,12/01/2000 12:00:00 AM
1997,12,2,20.0175,12/02/1997 12:00:00 AM,12/02/2000 12:00:00 AM
1997,12,3,19.9932,12/03/1997 12:00:00 AM,12/03/2000 12:00:00 AM
1997,12,4,20.0072,12/04/1997 12:00:00 AM,12/04/2000 12:00:00 AM
1997,12,5,19.9943,12/05/1997 12:00:00 AM,12/05/2000 12:00:00 AM
1997,12,6,20.0008,12/06/1997 12:00:00 AM,12/06/2000 12:00:00 AM
1997,12,7,20.0025,12/07/1997 12:00:00 AM,12/07/2000 12:00:00 AM
1997,12,8,19.9945,12/08/1997 12:00:00 AM,12/08/2000 12:00:00 AM
1997,12,9,19.9943,12/09/1997 12:00:00 AM,12/09/2000 12:00:00 AM
1997,12,10,19.9684,12/10/1997 12:00:00 AM,12/10/2000 12:00:00 AM
1997,12,11,19.9689,12/11/1997 12:00:00 AM,12/11/2000 12:00:00 AM
1997,12,12,19.9742,12/12/1997 12:00:00 AM,12/12/2000 12:00:00 AM
1997,12,13,19.9715,12/13/1997 12:00:00 AM,12/13/2000 12:00:00 AM
1997,12,14,20.0013,12/14/1997 12:00:00 AM,12/14/2000 12:00:00 AM
1997,12,15,19.9906,12/15/1997 12:00:00 AM,12/15/2000 12:00:00 AM
1997,12,16,20.011,12/16/1997 12:00:00 AM,12/16/2000 12:00:00 AM
1997,12,17,19.9471,12/17/1997 12:00:00 AM,12/17/2000 12:00:00 AM
1997,12,18,19.9716,12/18/1997 12:00:00 AM,12/18/2000 12:00:00 AM
1997,12,19,20.0207,12/19/1997 12:00:00 AM,12/19/2000 12:00:00 AM
1997,12,20,19.9854,12/20/1997 12:00:00 AM,12/20/2000 12:00:00 AM
1997,12,21,19.9872,12/21/1997 12:00:00 AM,12/21/2000 12:00:00 AM
1997,12,22,19.9911,12/22/1997 12:00:00 AM,12/22/2000 12:00:00 AM
1997,12,23,19.9816,12/23/1997 12:00:00 AM,12/23/2000 12:00:00 AM
1997,12,24,19.9944,12/24/1997 12:00:00 AM,12/24/2000 12:00:00 AM
1997,12,25,20.0128,12/25/1997 12:00:00 AM,12/25/2000 12:00:00 AM
1997,12,26,19.9803,12/26/1997 12:00:00 AM,12/26/2000 12:00:00 AM
1997,12,27,19.9987,12/27/1997 12:00:00 AM,12/27/2000 12:00:00 AM
1997,12,28,20.029,12/28/1997 12:00:00 AM,12/28/2000 12:00:00 AM
1997,12,29,20.0014,12/29/1997 12:00:00 AM,12/29/2000 12:00:00 AM
1997,12,30,19.9689,12/30/1997 12:00:00 AM,12/30/2000 12:00:00 AM
1997,12,31,20.0635,12/31/1997 12:00:00 AM,12/31/2000 12:00:00 AM
1998,1,1,20.2134,01/01/1998 12:00:00 AM,01/01/2000 12:00:00 AM
1998,1,2,20.1973,01/02/1998 12:00:00 AM,01/02/2000 12:00:00 AM
1998,1,3,20.1703,01/03/1998 12:00:00 AM,01/03/2000 12:00:00 AM
1998,1,4,20.2095,01/04/1998 12:00:00 AM,01/04/2000 12:00:00 AM
1998,1,5,20.2198,01/05/1998 12:00:00 AM,01/05/2000 12:00:00 AM
1998,1,6,20.1802,01/06/1998 12:00:00 AM,01/06/2000 12:00:00 AM
1998,1,7,20.2074,01/07/1998 12:00:00 AM,01/07/2000 12:00:00 AM
1998,1,8,20.1814,01/08/1998 12:00:00 AM,01/08/2000 12:00:00 AM
1998,1,9,20.2041,01/09/1998 12:00:00 AM,01/09/2000 12:00:00 AM
1998,1,10,20.2142,01/10/1998 12:00:00 AM,01/10/2000 12:00:00 AM
1998,1,11,20.1869,01/11/1998 12:00:00 AM,01/11/2000 12:00:00 AM
1998,1,12,20.2037,01/12/1998 12:00:00 AM,01/12/2000 12:00:00 AM
1998,1,13,20.1626,01/13/1998 12:00:00 AM,01/13/2000 12:00:00 AM
1998,1,14,20.2095,01/14/1998 12:00:00 AM,01/14/2000 12:00:00 AM
1998,1,15,20.1673,01/15/1998 12:00:00 AM,01/15/2000 12:00:00 AM
1998,1,16,20.2028,01/16/1998 12:00:00 AM,01/16/2000 12:00:00 AM
1998,1,17,20.1852,01/17/1998 12:00:00 AM,01/17/2000 12:00:00 AM
1998,1,18,20.2008,01/18/1998 12:00:00 AM,01/18/2000 12:00:00 AM
1998,1,19,20.1895,01/19/1998 12:00:00 AM,01/19/2000 12:00:00 AM
1998,1,20,20.1868,01/20/1998 12:00:00 AM,01/20/2000 12:00:00 AM
1998,1,21,20.2048,01/21/1998 12:00:00 AM,01/21/2000 12:00:00 AM
1998,1,22,20.1874,01/22/1998 12:00:00 AM,01/22/2000 12:00:00 AM
1998,1,23,20.2025,01/23/1998 12:00:00 AM,01/23/2000 12:00:00 AM
1998,1,24,20.1586,01/24/1998 12:00:00 AM,01/24/2000 12:00:00 AM
1998,1,25,20.1736,01/25/1998 12:00:00 AM,01/25/2000 12:00:00 AM
1998,1,26,20.1707,01/26/1998 12:00:00 AM,01/26/2000 12:00:00 AM
1998,1,27,20.1892,01/27/1998 12:00:00 AM,01/27/2000 12:00:00 AM
1998,1,28,20.1843,01/28/1998 12:00:00 AM,01/28/2000 12:00:00 AM
1998,1,29,20.1875,01/29/1998 12:00:00 AM,01/29/2000 12:00:00 AM
1998,1,30,20.1853,01/30/1998 12:00:00 AM,01/30/2000 12:00:00 AM
1998,1,31,20.2029,01/31/1998 12:00:00 AM,01/31/2000 12:00:00 AM
1998,2,1,20.1858,02/01/1998 12:00:00 AM,02/01/2000 12:00:00 AM
1998,2,2,20.179,02/02/1998 12:00:00 AM,02/02/2000 12:00:00 AM
1998,2,3,20.1824,02/03/1998 12:00:00 AM,02/03/2000 12:00:00 AM
1998,2,4,20.2172,02/04/1998 12:00:00 AM,02/04/2000 12:00:00 AM
1998,2,5,20.2808,02/05/1998 12:00:00 AM,02/05/2000 12:00:00 AM
1998,2,6,20.3158,02/06/1998 12:00:00 AM,02/06/2000 12:00:00 AM
1998,2,7,20.2445,02/07/1998 12:00:00 AM,02/07/2000 12:00:00 AM
1998,2,8,20.2736,02/08/1998 12:00:00 AM,02/08/2000 12:00:00 AM
1998,2,9,20.2574,02/09/1998 12:00:00 AM,02/09/2000 12:00:00 AM
1998,2,10,20.2918,02/10/1998 12:00:00 AM,02/10/2000 12:00:00 AM
1998,2,11,20.3004,02/11/1998 12:00:00 AM,02/11/2000 12:00:00 AM
1998,2,12,20.3079,02/12/1998 12:00:00 AM,02/12/2000 12:00:00 AM
1998,2,13,20.2523,02/13/1998 12:00:00 AM,02/13/2000 12:00:00 AM
1998,2,14,20.2997,02/14/1998 12:00:00 AM,02/14/2000 12:00:00 AM
1998,2,15,20.3156,02/15/1998 12:00:00 AM,02/15/2000 12:00:00 AM
1998,2,16,20.2987,02/16/1998 12:00:00 AM,02/16/2000 12:00:00 AM
1998,2,17,20.3429,02/17/1998 12:00:00 AM,02/17/2000 12:00:00 AM
1998,2,18,20.3871,02/18/1998 12:00:00 AM,02/18/2000 12:00:00 AM
1998,2,19,20.3767,02/19/1998 12:00:00 AM,02/19/2000 12:00:00 AM
1998,2,20,20.4323,02/20/1998 12:00:00 AM,02/20/2000 12:00:00 AM
1998,2,21,20.4451,02/21/1998 12:00:00 AM,02/21/2000 12:00:00 AM
1998,2,22,20.4297,02/22/1998 12:00:00 AM,02/22/2000 12:00:00 AM
1998,2,23,20.4819,02/23/1998 12:00:00 AM,02/23/2000 12:00:00 AM
1998,2,24,20.5122,02/24/1998 12:00:00 AM,02/24/2000 12:00:00 AM
1998,2,25,20.4379,02/25/1998 12:00:00 AM,02/25/2000 12:00:00 AM
1998,2,26,20.4884,02/26/1998 12:00:00 AM,02/26/2000 12:00:00 AM
1998,2,27,20.5888,02/27/1998 12:00:00 AM,02/27/2000 12:00:00 AM
1998,2,28,20.6287,02/28/1998 12:00:00 AM,02/28/2000 12:00:00 AM
1998,3,1,20.6531,03/01/1998 12:00:00 AM,03/01/2000 12:00:00 AM
1998,3,2,20.6446,03/02/1998 12:00:00 AM,03/02/2000 12:00:00 AM
1998,3,3,20.6543,03/03/1998 12:00:00 AM,03/03/2000 12:00:00 AM
1998,3,4,20.7196,03/04/1998 12:00:00 AM,03/04/2000 12:00:00 AM
1998,3,5,20.7452,03/05/1998 12:00:00 AM,03/05/2000 12:00:00 AM
1998,3,6,20.7537,03/06/1998 12:00:00 AM,03/06/2000 12:00:00 AM
1998,3,7,20.7539,03/07/1998 12:00:00 AM,03/07/2000 12:00:00 AM
1998,3,8,20.8099,03/08/1998 12:00:00 AM,03/08/2000 12:00:00 AM
1998,3,9,20.8699,03/09/1998 12:00:00 AM,03/09/2000 12:00:00 AM
1998,3,10,20.8746,03/10/1998 12:00:00 AM,03/10/2000 12:00:00 AM
1998,3,11,20.8699,03/11/1998 12:00:00 AM,03/11/2000 12:00:00 AM
1998,3,12,20.8658,03/12/1998 12:00:00 AM,03/12/2000 12:00:00 AM
1998,3,13,20.9367,03/13/1998 12:00:00 AM,03/13/2000 12:00:00 AM
1998,3,14,20.9695,03/14/1998 12:00:00 AM,03/14/2000 12:00:00 AM
1998,3,15,20.9206,03/15/1998 12:00:00 AM,03/15/2000 12:00:00 AM
1998,3,16,20.9443,03/16/1998 12:00:00 AM,03/16/2000 12:00:00 AM
1998,3,17,21.0254,03/17/1998 12:00:00 AM,03/17/2000 12:00:00 AM
1998,3,18,21.051,03/18/1998 12:00:00 AM,03/18/2000 12:00:00 AM
1998,3,19,21.0638,03/19/1998 12:00:00 AM,03/19/2000 12:00:00 AM
1998,3,20,21.0637,03/20/1998 12:00:00 AM,03/20/2000 12:00:00 AM
1998,3,21,21.0903,03/21/1998 12:00:00 AM,03/21/2000 12:00:00 AM
1998,3,22,21.1795,03/22/1998 12:00:00 AM,03/22/2000 12:00:00 AM
1998,3,23,21.1825,03/23/1998 12:00:00 AM,03/23/2000 12:00:00 AM
1998,3,24,21.1674,03/24/1998 12:00:00 AM,03/24/2000 12:00:00 AM
1998,3,25,21.245,03/25/1998 12:00:00 AM,03/25/2000 12:00:00 AM
1998,3,26,21.28,03/26/1998 12:00:00 AM,03/26/2000 12:00:00 AM
1998,3,27,21.2472,03/27/1998 12:00:00 AM,03/27/2000 12:00:00 AM
1998,3,28,21.237,03/28/1998 12:00:00 AM,03/28/2000 12:00:00 AM
1998,3,29,21.3295,03/29/1998 12:00:00 AM,03/29/2000 12:00:00 AM
1998,3,30,21.3208,03/30/1998 12:00:00 AM,03/30/2000 12:00:00 AM
1998,3,31,21.3733,03/31/1998 12:00:00 AM,03/31/2000 12:00:00 AM
1998,4,1,21.3692,04/01/1998 12:00:00 AM,04/01/2000 12:00:00 AM
1998,4,2,21.3526,04/02/1998 12:00:00 AM,04/02/2000 12:00:00 AM
1998,4,3,21.4259,04/03/1998 12:00:00 AM,04/03/2000 12:00:00 AM
1998,4,4,21.4606,04/04/1998 12:00:00 AM,04/04/2000 12:00:00 AM
1998,4,5,21.3631,04/05/1998 12:00:00 AM,04/05/2000 12:00:00 AM
1998,4,6,21.3649,04/06/1998 12:00:00 AM,04/06/2000 12:00:00 AM
1998,4,7,21.4032,04/07/1998 12:00:00 AM,04/07/2000 12:00:00 AM
1998,4,8,21.4682,04/08/1998 12:00:00 AM,04/08/2000 12:00:00 AM
1998,4,9,21.4767,04/09/1998 12:00:00 AM,04/09/2000 12:00:00 AM
1998,4,10,21.5113,04/10/1998 12:00:00 AM,04/10/2000 12:00:00 AM
1998,4,11,21.533,04/11/1998 12:00:00 AM,04/11/2000 12:00:00 AM
1998,4,12,21.5321,04/12/1998 12:00:00 AM,04/12/2000 12:00:00 AM
1998,4,13,21.5581,04/13/1998 12:00:00 AM,04/13/2000 12:00:00 AM
1998,4,14,21.5718,04/14/1998 12:00:00 AM,04/14/2000 12:00:00 AM
1998,4,15,21.5764,04/15/1998 12:00:00 AM,04/15/2000 12:00:00 AM
1998,4,16,21.555,04/16/1998 12:00:00 AM,04/16/2000 12:00:00 AM
1998,4,17,21.5407,04/17/1998 12:00:00 AM,04/17/2000 12:00:00 AM
1998,4,18,21.5562,04/18/1998 12:00:00 AM,04/18/2000 12:00:00 AM
1998,4,19,21.5351,04/19/1998 12:00:00 AM,04/19/2000 12:00:00 AM
1998,4,20,21.5321,04/20/1998 12:00:00 AM,04/20/2000 12:00:00 AM
1998,4,21,21.5449,04/21/1998 12:00:00 AM,04/21/2000 12:00:00 AM
1998,4,22,21.5401,04/22/1998 12:00:00 AM,04/22/2000 12:00:00 AM
1998,4,23,21.6027,04/23/1998 12:00:00 AM,04/23/2000 12:00:00 AM
1998,4,24,21.6882,04/24/1998 12:00:00 AM,04/24/2000 12:00:00 AM
1998,4,25,21.6797,04/25/1998 12:00:00 AM,04/25/2000 12:00:00 AM
1998,4,26,21.7295,04/26/1998 12:00:00 AM,04/26/2000 12:00:00 AM
1998,4,27,21.7145,04/27/1998 12:00:00 AM,04/27/2000 12:00:00 AM
1998,4,28,21.7381,04/28/1998 12:00:00 AM,04/28/2000 12:00:00 AM
1998,4,29,21.732,04/29/1998 12:00:00 AM,04/29/2000 12:00:00 AM
1998,4,30,21.7532,04/30/1998 12:00:00 AM,04/30/2000 12:00:00 AM
1998,5,1,21.7656,05/01/1998 12:00:00 AM,05/01/2000 12:00:00 AM
1998,5,2,21.7827,05/02/1998 12:00:00 AM,05/02/2000 12:00:00 AM
1998,5,3,21.7887,05/03/1998 12:00:00 AM,05/03/2000 12:00:00 AM
1998,5,4,21.7657,05/04/1998 12:00:00 AM,05/04/2000 12:00:00 AM
1998,5,5,21.7733,05/05/1998 12:00:00 AM,05/05/2000 12:00:00 AM
1998,5,6,21.8226,05/06/1998 12:00:00 AM,05/06/2000 12:00:00 AM
1998,5,7,21.8249,05/07/1998 12:00:00 AM,05/07/2000 12:00:00 AM
1998,5,8,21.8237,05/08/1998 12:00:00 AM,05/08/2000 12:00:00 AM
1998,5,9,21.8434,05/09/1998 12:00:00 AM,05/09/2000 12:00:00 AM
1998,5,10,21.8506,05/10/1998 12:00:00 AM,05/10/2000 12:00:00 AM
1998,5,11,21.8558,05/11/1998 12:00:00 AM,05/11/2000 12:00:00 AM
1998,5,12,21.856,05/12/1998 12:00:00 AM,05/12/2000 12:00:00 AM
1998,5,13,21.8502,05/13/1998 12:00:00 AM,05/13/2000 12:00:00 AM
1998,5,14,21.8635,05/14/1998 12:00:00 AM,05/14/2000 12:00:00 AM
1998,5,15,21.7712,05/15/1998 12:00:00 AM,05/15/2000 12:00:00 AM
1998,5,16,21.6902,05/16/1998 12:00:00 AM,05/16/2000 12:00:00 AM
1998,5,17,21.6877,05/17/1998 12:00:00 AM,05/17/2000 12:00:00 AM
1998,5,18,21.7055,05/18/1998 12:00:00 AM,05/18/2000 12:00:00 AM
1998,5,19,21.7168,05/19/1998 12:00:00 AM,05/19/2000 12:00:00 AM
1998,5,20,21.6944,05/20/1998 12:00:00 AM,05/20/2000 12:00:00 AM
1998,5,21,21.7165,05/21/1998 12:00:00 AM,05/21/2000 12:00:00 AM
1998,5,22,21.6898,05/22/1998 12:00:00 AM,05/22/2000 12:00:00 AM
1998,5,23,21.6915,05/23/1998 12:00:00 AM,05/23/2000 12:00:00 AM
1998,5,24,21.7189,05/24/1998 12:00:00 AM,05/24/2000 12:00:00 AM
1998,5,25,21.802,05/25/1998 12:00:00 AM,05/25/2000 12:00:00 AM
1998,5,26,21.82,05/26/1998 12:00:00 AM,05/26/2000 12:00:00 AM
1998,5,27,21.8433,05/27/1998 12:00:00 AM,05/27/2000 12:00:00 AM
1998,5,28,21.7919,05/28/1998 12:00:00 AM,05/28/2000 12:00:00 AM
1998,5,29,21.7025,05/29/1998 12:00:00 AM,05/29/2000 12:00:00 AM
1998,5,30,21.6667,05/30/1998 12:00:00 AM,05/30/2000 12:00:00 AM
1998,5,31,21.7112,05/31/1998 12:00:00 AM,05/31/2000 12:00:00 AM
1998,6,1,21.7168,06/01/1998 12:00:00 AM,06/01/2000 12:00:00 AM
1998,6,2,21.7472,06/02/1998 12:00:00 AM,06/02/2000 12:00:00 AM
1998,6,3,21.7807,06/03/1998 12:00:00 AM,06/03/2000 12:00:00 AM
1998,6,4,21.8024,06/04/1998 12:00:00 AM,06/04/2000 12:00:00 AM
1998,6,5,21.791,06/05/1998 12:00:00 AM,06/05/2000 12:00:00 AM
1998,6,6,21.8027,06/06/1998 12:00:00 AM,06/06/2000 12:00:00 AM
1998,6,7,21.8053,06/07/1998 12:00:00 AM,06/07/2000 12:00:00 AM
1998,6,8,21.8046,06/08/1998 12:00:00 AM,06/08/2000 12:00:00 AM
1998,6,9,21.7894,06/09/1998 12:00:00 AM,06/09/2000 12:00:00 AM
1998,6,10,21.807,06/10/1998 12:00:00 AM,06/10/2000 12:00:00 AM
1998,6,11,21.837,06/11/1998 12:00:00 AM,06/11/2000 12:00:00 AM
1998,6,12,21.845,06/12/1998 12:00:00 AM,06/12/2000 12:00:00 AM
1998,6,13,21.8435,06/13/1998 12:00:00 AM,06/13/2000 12:00:00 AM
1998,6,14,21.8635,06/14/1998 12:00:00 AM,06/14/2000 12:00:00 AM
1998,6,15,21.8787,06/15/1998 12:00:00 AM,06/15/2000 12:00:00 AM
1998,6,16,21.8781,06/16/1998 12:00:00 AM,06/16/2000 12:00:00 AM
1998,6,17,21.8721,06/17/1998 12:00:00 AM,06/17/2000 12:00:00 AM
1998,6,18,21.873,06/18/1998 12:00:00 AM,06/18/2000 12:00:00 AM
1998,6,19,21.8754,06/19/1998 12:00:00 AM,06/19/2000 12:00:00 AM
1998,6,20,21.8858,06/20/1998 12:00:00 AM,06/20/2000 12:00:00 AM
1998,6,21,21.8726,06/21/1998 12:00:00 AM,06/21/2000 12:00:00 AM
1998,6,22,21.8744,06/22/1998 12:00:00 AM,06/22/2000 12:00:00 AM
1998,6,23,21.8924,06/23/1998 12:00:00 AM,06/23/2000 12:00:00 AM
1998,6,24,21.9143,06/24/1998 12:00:00 AM,06/24/2000 12:00:00 AM
1998,6,25,21.867,06/25/1998 12:00:00 AM,06/25/2000 12:00:00 AM
1998,6,26,21.8124,06/26/1998 12:00:00 AM,06/26/2000 12:00:00 AM
1998,6,27,21.8086,06/27/1998 12:00:00 AM,06/27/2000 12:00:00 AM
1998,6,28,21.8037,06/28/1998 12:00:00 AM,06/28/2000 12:00:00 AM
1998,6,29,21.7928,06/29/1998 12:00:00 AM,06/29/2000 12:00:00 AM
1998,6,30,21.7877,06/30/1998 12:00:00 AM,06/30/2000 12:00:00 AM
1998,7,1,21.7829,07/01/1998 12:00:00 AM,07/01/2000 12:00:00 AM
1998,7,2,21.7615,07/02/1998 12:00:00 AM,07/02/2000 12:00:00 AM
1998,7,3,21.7798,07/03/1998 12:00:00 AM,07/03/2000 12:00:00 AM
1998,7,4,21.7863,07/04/1998 12:00:00 AM,07/04/2000 12:00:00 AM
1998,7,5,21.766,07/05/1998 12:00:00 AM,07/05/2000 12:00:00 AM
1998,7,6,21.7696,07/06/1998 12:00:00 AM,07/06/2000 12:00:00 AM
1998,7,7,21.7461,07/07/1998 12:00:00 AM,07/07/2000 12:00:00 AM
1998,7,8,21.7319,07/08/1998 12:00:00 AM,07/08/2000 12:00:00 AM
1998,7,9,21.7114,07/09/1998 12:00:00 AM,07/09/2000 12:00:00 AM
1998,7,10,21.6807,07/10/1998 12:00:00 AM,07/10/2000 12:00:00 AM
1998,7,11,21.693,07/11/1998 12:00:00 AM,07/11/2000 12:00:00 AM
1998,7,12,21.6648,07/12/1998 12:00:00 AM,07/12/2000 12:00:00 AM
1998,7,13,21.6408,07/13/1998 12:00:00 AM,07/13/2000 12:00:00 AM
1998,7,14,21.6339,07/14/1998 12:00:00 AM,07/14/2000 12:00:00 AM
1998,7,15,21.6279,07/15/1998 12:00:00 AM,07/15/2000 12:00:00 AM
1998,7,16,21.6095,07/16/1998 12:00:00 AM,07/16/2000 12:00:00 AM
1998,7,17,21.5931,07/17/1998 12:00:00 AM,07/17/2000 12:00:00 AM
1998,7,18,21.5688,07/18/1998 12:00:00 AM,07/18/2000 12:00:00 AM
1998,7,19,21.5559,07/19/1998 12:00:00 AM,07/19/2000 12:00:00 AM
1998,7,20,21.529,07/20/1998 12:00:00 AM,07/20/2000 12:00:00 AM
1998,7,21,21.5025,07/21/1998 12:00:00 AM,07/21/2000 12:00:00 AM
1998,7,22,21.4895,07/22/1998 12:00:00 AM,07/22/2000 12:00:00 AM
1998,7,23,21.4655,07/23/1998 12:00:00 AM,07/23/2000 12:00:00 AM
1998,7,24,21.4498,07/24/1998 12:00:00 AM,07/24/2000 12:00:00 AM
1998,7,25,21.4323,07/25/1998 12:00:00 AM,07/25/2000 12:00:00 AM
1998,7,26,21.4171,07/26/1998 12:00:00 AM,07/26/2000 12:00:00 AM
