Sample ID,Depth,pH,H2S,Fe2,Fetot,NH4,Ca,Mg,Cl,NO2,NO3,SO4.IC,PO4,Lactate,Acetate,Propionate,Formate,Butyrate,month,SO4(uM),Acetate(uM),Lactate(uM),Propionate(uM),Butyrate(uM),Formate(uM),NH4(uM),Fe2(uM),Fetot(uM),Ca(uM),Mg(uM),Cl(uM),NO2(uM),NO3(uM),PO4(uM),Depth_group
19,-18,7.64,11.273491343082872,0.98,1.91,448.45,139.59,34.16,16.07962732621671,0.0,0.0,40.25055173380962,2.0756237222760134,0.5760677356871082,0.41085520273559206,0.0,0.0,0.0,Feb,419.0146963752823,6.958458145376195,6.395068113755642,0.0,0.0,0.0,32.016820521607514,17.5485719401916,34.20180857731221,3482.9582314486747,1405.4721250771445,453.54772025545674,0.0,0.0,21.855250341429247,Top
20,-18,7.69,9.172297865187424,0.74,1.84,617.5,139.91,34.5,15.969196009124374,0.0,0.0,34.76785981338729,1.4605396253928633,0.0,0.0,0.0,0.3158811516897981,0.0,Feb,361.93899451787723,0.0,0.0,0.0,0.0,7.016930308323479,44.08604453582928,13.2509624854508,32.9483391530128,3490.9426618094712,1419.4610162518,450.4328550228295,0.0,0.0,15.378731127401126,Top
21,-18,7.72,39.84972264246092,0.86,1.58,2024.7100000000003,134.09,34.18,16.163473326231255,0.0,0.0,6.390571388503013,2.4705724581694053,0.0,0.0,0.0,0.3219552573352536,0.0,Feb,66.52687266815546,0.0,0.0,0.0,0.0,7.151859460542764,144.5529639386865,15.399767212821201,28.292595577043603,3345.725834622486,1406.295001028595,455.9127105246736,0.0,0.0,26.013857415699942,Top
22,-21,7.74,36.99209951252312,1.12,2.14,622.44,131.08,34.52,16.0939424969509,0.0,0.0,30.880319242508083,1.418454924027174,0.0,0.0,0.0,0.3386605086657477,0.0,Feb,321.4690739382478,0.0,0.0,0.0,0.0,7.522947079231128,44.438732892115915,20.055510788790404,38.320350971438806,3270.6222865412446,1420.2838922032506,453.95149908190837,0.0,0.0,14.935600865388674,Mid
23,-21,7.78,9.172297865187426,1.01,2.62,1139.42,126.36,33.17,16.61542371655358,0.0,0.0,7.891976469569776,2.1209457083621404,0.0,0.0,0.0,0.3052521485194803,0.0,Feb,82.1567402620214,0.0,0.0,0.0,0.0,6.780819435312888,81.34821192714915,18.0857731220342,46.91556988092041,3152.851938719497,1364.739765480354,468.66058490264794,0.0,0.0,22.332467546673424,Mid
24,-21,7.84,20.09850395024374,0.91,2.45,1135.97,134.47,33.5,16.39558359456421,0.0,0.0,12.270220164504948,2.114471138921265,0.0,0.0,0.0,0.3553679025109626,0.0,Feb,127.7349590308656,0.0,0.0,0.0,0.0,7.894082291377981,81.10190123298136,16.295102515892204,43.87142985047901,3355.2073456759313,1378.317218679284,462.45969578214005,0.0,0.0,22.264293660209972,Mid
25,-27,7.88,13.374684820978317,0.72,1.92,552.57,141.11,33.58,16.39558359456421,0.0,0.0,37.67399413615456,1.2663025421666052,0.0,0.0,0.0,0.3675200801101171,0.0,Feb,392.1923187190772,0.0,0.0,0.0,0.0,8.164028702714909,39.45040587718735,12.892828364222401,34.3808756379264,3520.884275662458,1381.6087224850853,462.45969578214005,0.0,0.0,13.333514533497508,Mid
26,-27,7.9,19.846360732896283,0.88,2.12,1085.94,138.16,34.0,7.623451471090914,0.0,0.0,14.430778695796143,1.2565906880052924,0.0,0.0,0.0,0.0,0.0,Feb,150.22671971472147,0.0,0.0,0.0,0.0,0.0,77.53003919552786,15.757901334049603,37.96221685021041,3447.277808273866,1398.889117465542,215.02979920150378,0.0,0.0,13.231253703802327,Mid
27,-27,7.91,31.27685325264751,0.96,2.43,1442.61,139.39,33.95,16.754485375114292,0.0,0.0,17.216800612078075,2.321657361029274,0.34677253623843224,0.0,0.0,0.36296288070993493,0.0,Feb,179.22965450841218,0.0,3.8496063081531107,0.0,0.0,8.062795848455803,102.99428130823105,17.1904378189632,43.51329572925061,3477.9679624731766,1396.8319275869162,472.58300778817846,0.0,0.0,24.4458580270405,Mid
28,-33,7.88,128.85627836611195,0.3,0.39,2489.66,149.71,35.73,19.187041887731496,0.0,0.0,1.531878067626477,2.8363856315788576,0.0,0.0,0.0,0.34929223867298287,0.0,Feb,15.94709626927417,0.0,0.0,0.0,0.0,7.759118525734341,177.747792128053,5.372011818426,6.983615363953802,3735.465841608863,1470.0678872659944,541.1965669402165,0.0,0.0,29.86568200088508,Mid
29,-33,7.87,59.85308455202556,0.96,1.22,4727.85,149.13,36.2,19.526515936570885,0.0,0.37951682256424846,0.5372887505100559,7.37505880963242,0.0,31.915233171408033,2.3091207334085238,0.0,0.4326874474987755,Feb,5.593262029044928,540.5330460573138,0.0,31.170636250115063,4.910764357039786,0.0,337.54203345541777,17.1904378189632,21.8461813949324,3720.9940615799187,1489.4054721250773,550.7718933960704,0.0,6.120755336501606,77.65557641176628,Mid
30,-33,7.86,8.079677256681794,1.34,5.76,3245.82,145.47,34.93,18.418112716866368,0.0,0.33039023082379515,0.5358239650651127,2.739267089965728,0.0,22.653054628465934,0.5871148586923549,0.2931057787288252,0.3844295932439691,Feb,5.578013377733839,383.66395617617263,0.0,7.92541655902207,4.363064274701727,6.5110020376485584,231.7333847373043,23.9949861223028,103.14262691377921,3629.6721393283096,1437.152849207982,519.5078756908123,0.0,5.328453570988667,28.84307370393327,Mid
31,-39,7.86,132.30223566986047,0.13,0.35,2286.26,149.05,37.08,19.828157034184198,0.0,0.0,19.189866606416544,2.324894645749711,0.0,0.0,0.0,0.3538489599913678,0.0,Feb,199.7695878244487,0.0,0.0,0.0,0.0,7.860340759965518,163.22617033276933,2.3278717879846003,6.267347121497,3718.99795398972,1525.612013988891,559.280090096302,0.0,0.0,24.47994497027222,Mid
32,-39,7.85,47.582114641116156,1.49,1.94,3988.85,153.33,38.64,20.895659766076744,0.0,0.6988396688771951,0.5197113251707377,0.7643304944762492,0.0,123.24617777568136,24.370491759787512,0.0,12.972565475755996,Feb,5.410278213311864,2087.361590943726,0.0,328.9753207314729,147.23147742317553,0.0,284.7815688206358,26.680992031515803,34.739009759154804,3825.7897100653727,1589.7963382020162,589.3904540116984,0.0,11.270716812335719,8.048007026075737,Mid
33,-39,7.86,7.491343082871069,1.36,6.29,6520.95,161.26,38.13,20.12979813179751,0.0,0.41163805562531414,0.49773954349659,0.786302276150397,0.0,74.63619074350815,7.805598131871924,0.0,4.735546756414638,Feb,5.181548443645534,1264.0774802436854,0.0,105.36714540863828,53.745849011629076,0.0,465.55933945897317,24.353120243531205,112.63318112633182,4023.653874943859,1568.813001440033,567.7882867965337,0.0,6.638798798567761,8.279358587431554,Mid
34,-42,7.89,97.08623298033281,0.59,0.77,2357.7,154.85,36.58,18.39663996076508,0.0,0.0,13.856582801378416,2.3669793471154006,0.41181964657948444,0.0,0.0,0.34169805727700586,0.0,Feb,144.2492484007747,0.0,4.571710108564437,0.0,0.0,7.590422668703065,168.32658656214525,10.564956576237801,13.788163667293402,3863.715754279155,1505.0401152026332,518.9022074511347,0.0,0.0,24.923075232284674,Btm
35,-42,7.89,47.24592368465287,1.12,2.55,3617.19,148.92,35.46,21.201390912471254,0.0,0.0,1.067541081579488,2.9529278815146123,0.0,0.0,0.0,0.3356230308814224,0.0,Feb,11.113273803659045,0.0,0.0,0.0,0.0,7.455473063096662,258.2471245903746,20.055510788790404,45.662100456621005,3715.7542791556457,1458.9590619214155,598.0140160909162,0.0,0.0,31.09281195722725,Btm
36,-42,7.87,1.8601445621112784,1.18,5.39,5308.07,174.65,46.53,22.99794483961225,0.0,0.5420124721672864,0.5079930416111922,4.1733842211195995,0.0,109.52540090106928,11.415221271183658,0.0,2.8353580104975937,Feb,5.288289002823154,1854.9793527042423,0.0,154.09315970820273,32.17975270114169,0.0,378.96649460615276,21.129913152475602,96.51714567105381,4357.752382853436,1914.4209010491668,648.6882588106013,0.0,8.741445791659796,43.94358955558831,Btm
37,-45,7.81,10.853252647503782,2.47,3.14,3017.36,148.66,35.56,20.705472497751057,0.0,0.0,0.4904156162718741,2.460860604008092,0.3498696017090852,0.0,0.0,0.3265110224900441,0.0,Feb,5.10530518709009,0.0,3.8839875855804307,0.0,0.0,7.253060454718086,215.42261917510905,44.22956397170741,56.22705703285881,3709.266929487499,1463.073441678667,584.0259638888404,0.0,0.0,25.911596586004755,Btm
38,-45,7.63,7.575390821986887,5.03,7.44,6771.68,160.1,37.45,22.239240790700112,0.0,0.6157023597779663,0.6617955133302265,5.5686539356282205,0.0,90.38343790684469,14.681856261452236,0.0,4.524375523857968,Feb,6.889397390487471,1530.7810769399887,0.0,198.1892043932537,51.349171760957525,0.0,483.4600584006226,90.07073148894261,133.2258930969648,3994.710314885972,1540.8352190907221,627.2879810086624,0.0,9.929898439929204,58.63506208846263,Btm
39,-45,7.75,5.978483778786351,3.24,6.01,3464.87,165.31,38.55,21.444748814952504,0.0,0.0,0.3263596464382376,1.6612512780599964,0.0,0.0,0.0,0.2991788219702869,0.0,Feb,3.3974562402481534,0.0,0.0,0.0,0.0,6.645907589805782,247.37232895685634,58.01772763900081,107.61930342913422,4124.7068216976895,1586.0933964204896,604.8782561405947,0.0,0.0,17.492121607768198,Btm
40,-48,7.69,1.1877626491847362,3.41,5.93,3394.5,144.73,35.23,19.961083619573117,0.0,0.0,0.5138521833909651,1.1109128755855988,0.0,0.0,0.0,0.29766053459982167,0.0,Feb,5.34928360806751,0.0,0.0,0.0,0.0,6.612180611764925,242.3483047398745,61.06186766944221,106.18676694422061,3611.2081441189675,1449.4959884797365,563.0294649133533,0.0,0.0,11.697341258374614,Btm
41,-48,7.73,4.1294335182383595,2.81,4.75,4881.26,149.47,36.88,21.427366107632416,0.0,0.0,0.3585849262269877,4.053604686463408,0.0,0.0,0.19845632360136953,0.3568868627372906,0.0,Feb,3.7329265690921054,0.0,0.0,2.678946052934254,0.0,7.927824216124809,348.4946489894122,50.31784403259021,85.056853791745,3729.477518838265,1517.3832544743882,604.3879532799034,0.0,0.0,42.68237265601442,Btm
42,-48,7.74,-0.32509665489998346,2.69,5.45,4184.4,161.61,37.18,22.552129522461723,0.0,0.0,0.4025284895752831,2.5935892775460347,0.3591610477055395,0.0,0.0,0.3599248363101463,0.0,Feb,4.190386108424766,0.0,3.9871341885606078,0.0,0.0,7.995309245621573,298.74274454368265,48.169039305219805,97.59154803473902,4032.386845650981,1529.7263937461428,636.1134325011063,0.0,0.0,27.309161258505554,Btm
43,-51,7.75,3.036812909732727,4.95,9.53,6019.64,156.87,34.98,20.596063692854027,0.0,0.4135275399230239,0.5651196739639763,3.8949777351619637,0.0,27.062282235691974,0.9525829890898252,0.381192634474258,0.24678583378958266,Feb,5.882986403955615,458.34093617796856,0.0,12.85884164538101,2.8008833706682856,8.467748505548082,429.7686107362905,88.63819500402901,170.65090876533262,3914.117470931683,1439.2100390866076,580.9399400009597,0.0,6.669271943395182,41.012112437659795,Btm
44,-51,7.75,2.952765170616909,2.79,4.95,3803.34,161.25,37.27,21.4529289125149,0.0,0.2264685944497593,0.3366131445528399,4.073028394786034,0.0,18.082576482957318,0.5084287740000932,0.3022154498314171,0.26397219759967466,Feb,3.5041967994257743,306.2559528988097,0.0,6.8632393898500705,2.9959391397080317,6.713362725890599,271.53719291481934,49.959709911361806,88.63819500402901,4023.404361495084,1533.4293355276693,605.1089868985671,0.0,3.652430605480524,42.88689431540478,Btm
45,-51,7.76,-0.8293830895948903,3.0,4.87,3218.69,156.38,40.31,20.846579180702374,0.0,0.0,0.7716544217009652,2.5191317289759696,0.0,0.0,0.0,0.31436266954526726,0.0,Feb,8.033046238819127,0.0,0.0,0.0,0.0,6.983199003604576,229.79645455389206,53.72011818426001,87.2056585191154,3901.8913119417134,1658.5064801481178,588.006069463864,0.0,0.0,26.52516156417584,Btm
46,-54,7.7,2.1122877794587316,1.94,5.84,3465.14,147.74,36.05,20.383381156231756,0.0,0.0,0.5739083866336354,2.988538013439426,0.0,0.0,0.0,0.3052521485194803,0.0,Feb,5.974478311822146,0.0,0.0,0.0,0.0,6.780819435312888,247.39160544596513,34.739009759154804,104.57516339869281,3686.3116922002096,1483.2339024891996,574.9409402936777,0.0,0.0,31.467768332776245,Btm
47,-54,7.69,2.112287779458731,1.96,5.74,3854.29,157.1,37.54,21.241268888087927,0.0,0.30582693495356855,0.48748604538198775,4.503587262604238,0.0,19.729296693599764,0.6356253446548932,0.3098073293520743,0.26397219759967466,Feb,5.074807884467914,334.145665835644,0.0,8.580255732382467,2.9959391397080317,6.882007449454079,275.1747378040509,35.0971438803832,102.78449279255082,3919.8562802535052,1544.5381608722487,599.1388285360315,0.0,4.932302688232197,47.42045776522446,Btm
48,-54,7.7,0.9356194318372827,1.55,3.79,3373.12,157.11,36.81,21.057216692934045,0.0,0.0,0.46551426370784,1.8943357779315062,0.0,0.0,0.0,0.32954828779357065,0.0,Feb,4.846078114801583,0.0,0.0,0.0,0.0,7.320529750840141,240.82189238007524,27.755394395201,67.86641597278181,3920.1057937022806,1514.5031886443119,593.947386481653,0.0,0.0,19.946381520452537,Btm
49,-24,7.75,4.801815431164901,1.65,2.71,494.67,135.83,34.18,15.9282955213124,0.0,0.0,38.845822492109114,1.2695398268870428,0.0,0.0,0.0,0.31132575837640536,0.0,Feb,404.39123976794826,0.0,0.0,0.0,0.0,6.915737574169876,35.31666987941485,29.546065001343003,48.5271734264482,3389.1411747093166,1406.295001028595,449.2792012329675,0.0,0.0,13.367601476729234,Mid
50,-24,7.79,4.5496722138174475,2.18,4.08,819.69,128.82,37.85,16.229936618925713,0.0,0.0,27.846748586030753,1.5252853198016159,0.0,0.0,0.0,0.33106694700543376,0.0,Feb,289.889117072983,0.0,0.0,0.0,0.0,7.35426498890272,58.52127910214398,39.036619213895605,73.0593607305936,3214.232247118119,1557.2927381197285,457.7873979331992,0.0,0.0,16.060469992035664,Mid
51,-24,7.81,9.256345604303242,1.75,3.66,1997.79,134.97,32.89,16.783115716582675,0.0,0.0,1.1817943462850562,1.648302139178246,0.0,0.0,0.0,0.34929223867298287,0.0,Feb,12.302668605923966,0.0,0.0,0.0,0.0,7.759118525734341,142.63102658013665,31.336735607485004,65.5385441847972,3367.683018114676,1353.2195021600494,473.39056544108183,0.0,0.0,17.355773834841287,Mid
52,-30,7.82,70.10690872415532,0.71,1.38,874.92,142.78,34.95,16.47942959457876,0.0,0.0,15.889704998959552,1.6288784308556203,0.0,0.0,0.0,0.3173996515410621,0.0,Feb,165.41437642056582,0.0,0.0,0.0,0.0,7.050662006376748,62.46439204095183,12.713761303608202,24.7112543647596,3562.553021607864,1437.9757251594324,464.824686051357,0.0,0.0,17.151252175450928,Mid
53,-30,7.8,68.93024037653386,0.87,0.64,2406.47,142.23,35.16,18.2013401314629,0.0,0.0,1.6724974703410225,2.674521395556976,0.0,0.0,0.0,0.3006971270474854,0.0,Feb,17.410966795138688,0.0,0.0,0.0,0.0,6.679634961181008,171.80849165042443,15.578834273435403,11.460291879308802,3548.8297819252452,1446.6159226496604,513.393510604544,0.0,0.0,28.161334839298735,Mid
54,-30,7.81,16.400403429147755,2.35,4.39,2489.24,136.15,33.46,17.181895472749428,0.0,0.0,4.342801336472444,2.4284877568037158,0.0,0.0,0.0,0.0,0.0,Feb,45.20925813525343,0.0,0.0,0.0,0.0,0.0,177.7178064783282,42.080759244337,78.6104396096338,3397.125605070113,1376.6714667763836,484.6386898922355,0.0,0.0,25.570727153687486,Mid
55,-36,7.58,108.8529164565473,0.3,0.42,2375.43,179.05,35.98,19.16045657065371,0.0,0.0,13.910779862841313,2.541792722019033,0.0,0.0,0.0,0.34169805727700586,0.0,Feb,144.81344849928496,0.0,0.0,0.0,0.0,7.590422668703065,169.59240934695538,5.372011818426,7.520816545796401,4467.538300314387,1480.3538366591235,540.4466919768062,0.0,0.0,26.76377016679793,Mid
56,-36,7.55,74.16338880484115,0.13,0.19,3254.7,152.97,36.16,19.51731332681319,0.0,0.0,4.361843547256705,3.3834867493328176,0.0,0.0,0.0,0.0,0.0,Feb,45.40749060229758,0.0,0.0,0.0,0.0,0.0,232.36736704577092,2.3278717879846003,3.4022741516698,3816.807225909476,1487.7597202221764,550.5123212933515,0.0,0.0,35.626375407046936,Mid
57,-36,7.47,9.256345604303243,2.49,4.55,4816.26,152.18,36.18,20.536757985526663,0.0,0.5703547366329325,1.2330618368580677,5.792026581338416,0.0,58.38211583973918,6.473402795501379,0.0,1.2001422978400267,Feb,12.836371401812073,988.7899844139824,0.0,87.38394702350672,13.62095446419279,0.0,343.8540127224828,44.58769809293581,81.47551257946101,3797.0956634562604,1488.5825961736268,579.2671420056598,0.0,9.198542964071105,60.987061171451785,Mid
58,3,7.57,-2.7624810892586997,0.13,0.37,468.19,126.33,33.22,16.01214152132695,0.0,0.0,35.047633833371435,0.0,0.0,0.0,0.0,0.31436266954526726,0.0,Feb,364.85148691829517,0.0,0.0,0.0,0.0,6.983199003604576,33.42614605867192,2.3278717879846003,6.6254812427254,3152.1033983731722,1366.7969553589796,451.6441915021845,0.0,0.0,0.0,Top
1,0,7.26,-3.6079937415546546,0.16,0.47,158.13,41.55,15.88,8.202193373630358,0.0,0.17545251841159626,6.806570454866877,1.0526417506177215,0.0,0.826771812355155,0.17749138890377497,0.3265110224900441,0.30180141328142174,May,70.85748964050465,14.002638919367843,0.0,2.3959420748349753,3.4252799146682755,7.253060454718086,11.289597121377625,2.8650729698272004,8.4161518488674,1036.7283796596637,653.3635054515532,231.35400032805,0.0,2.8296556951401626,11.083776280203528,Top
2,0,7.45,-1.1425455752317288,0.49,1.01,331.31,50.91,16.27,8.514059593196666,0.0,0.2302475630451788,7.3954142037340365,0.0,0.0,0.8679603490400207,0.0,0.0,0.0,May,76.98744746756232,14.700229473613252,0.0,0.0,0.0,0.0,23.653680024559673,8.7742859700958,18.0857731220342,1270.2729677129596,669.4095865048344,240.15061047574721,0.0,3.713376895135365,0.0,Top
3,0,7.4,-3.607993741554655,0.22,0.53,169.73,48.99,15.76,8.741057300553127,0.0,0.17167354981617677,7.054119195062275,0.0,0.0,0.7921205649298532,0.0,0.0,0.0,May,73.43451171207865,13.415767307937355,0.0,0.0,0.0,0.0,12.117772209014257,3.9394753335124006,9.490554212552603,1222.366385548181,648.4262497428513,246.5533890094809,0.0,2.7687094054853207,0.0,Top
4,-3,7.55,-0.9528957162838113,2.17,3.42,413.39,44.4,15.4,8.236958788270536,0.0,0.0,2.3404396332351136,1.25982797272573,0.0,1.3546444129921407,0.0,0.0,0.30868229112008116,May,24.364351792995144,22.942964788837827,0.0,0.0,3.5033740905695283,0.0,29.513732713629903,38.857552153281404,61.24093473005641,1107.8397125605068,633.6144826167456,232.33460604943267,0.0,0.0,13.265340647034053,Top
5,-3,7.68,0.7539530142474448,3.06,5.18,1127.1,73.49,19.6,10.011017447114945,0.0,0.0,0.5768379575235218,1.428166778188487,0.3715502247313013,1.5770480642089928,0.0,0.3037337903220821,0.27428663615384963,May,6.004975614444325,26.709709101839184,4.124669457496684,0.0,3.113002339732716,6.74709088393456,80.46863286855576,54.79452054794521,92.75673739815561,1833.6743350466586,806.4184324213126,282.37433918469367,0.0,0.0,15.037861695083857,Top
6,-3,7.75,6.443448782684968,1.61,2.36,742.7,71.89,20.63,10.027377642239733,0.0,0.16978406551846703,2.0006094100082956,1.3019126740914193,0.0,1.438176384919694,0.0,0.3082889180344764,0.260534488126303,May,20.826664688822564,24.357705862063785,0.0,0.0,2.9569230294666093,6.848277718072647,53.02462392997637,28.829796758886204,42.259826304951204,1793.7521832426767,848.796543921004,282.83580070063834,0.0,2.7382362606579,13.708470909046506,Top
7,-6,7.72,-0.2891212099661005,2.44,4.14,677.68,56.42,16.36,8.379087983417149,0.0,0.0,1.997679839118409,1.3116245282527321,0.0,1.2012265151961787,0.0,0.3098073293520743,0.25709699700860794,May,20.796167386200384,20.344599200531448,0.0,0.0,2.917909397441924,6.882007449454079,48.38255977496483,43.6923627898648,74.1337630942788,1407.7548779879235,673.1125282863608,236.34355296920285,0.0,0.0,13.810731738741685,Top
8,-6,7.72,-0.0994713510181836,3.27,5.58,1701.86,66.36,16.12,9.295258910405384,0.0,0.0,0.5929505974178968,1.4119803545862988,0.0,1.3963885867565151,0.0,0.344735676715197,0.28804227787222253,May,6.1727107788663,23.649965902657595,0.0,0.0,3.2691213014666047,7.657899831512473,121.50328057286869,58.55492882084341,99.91941982272361,1655.771246070163,663.238016868957,262.18539786210994,0.0,0.0,14.867426978925222,Top
9,-6,7.69,-0.19429628049214176,3.5,6.23,2597.53,78.32,18.45,10.686898008207827,0.0,0.0,0.44940162381346493,1.2986753893709815,0.0,1.3173313408041663,0.0,0.3401792741180102,0.27772521904992786,May,4.678342950379606,22.311011123978155,0.0,0.0,3.1520283628410835,7.556684677299913,185.4491064990326,62.67347121497001,111.55877876264663,1954.18933080493,759.1030652129191,301.4384680621619,0.0,0.0,13.674383965814776,Top
10,-9,7.85,1.2280776616172389,2.25,6.01,2570.12,64.04,17.28,9.977274544670065,0.0,0.1641156126253378,0.9913722384424425,1.9558441876198212,0.0,1.3261077452778771,0.0,0.35233003517850625,0.270848271613448,May,10.320343935482432,22.459652890689608,0.0,0.0,3.0739787948410853,7.826599621887425,183.49218588247052,40.29008863819501,107.61930342913422,1597.884125954389,710.9648220530755,281.42257480805756,0.0,2.6468168261756375,20.59403344185535,Top
11,-9,7.82,0.18500343740369285,2.98,8.22,4289.31,97.92,20.59,11.93640791086366,0.0,0.1678945812207573,0.49920432894153316,1.4508277712315503,0.0,1.4007852480180696,0.0,0.3173996515410621,0.28804227787222253,May,5.196797094956623,23.724430052470527,0.0,0.0,3.2691213014666047,7.050662006376748,306.2327314785067,53.361984063031606,147.19312382487243,2443.2356904037124,847.1507920181033,336.68259134244374,0.0,2.7077631158304794,15.276470297705943,Top
12,-9,7.8,2.271151885830784,1.78,4.62,3081.7,99.85,23.16,12.078537106010272,0.0,0.1678945812207573,0.4347537693640331,1.5188107503607406,0.0,1.5836729647957952,0.0,0.3082889180344764,0.25365972424658956,May,4.525856437268718,26.821911875817953,0.0,0.0,2.878898243633975,6.848277718072647,220.01613513532808,31.8739367893276,82.72898200376042,2491.391786017266,952.8903517794693,340.69153826221395,0.0,2.7077631158304794,15.99229610557221,Top
13,-12,7.76,-0.6684209278619356,2.31,7.24,3305.02,98.06,21.76,11.451737130291756,0.0,0.17356303411388652,0.6237110917617037,2.0982847153190773,0.0,1.7252632651564597,0.0,0.3280296462884408,0.2846030399091143,May,6.492932456399164,29.219959100949456,0.0,0.0,3.2300878437080276,7.28679490611193,235.95993346041536,41.36449100188021,129.64455188468082,2446.728878686561,895.289035177947,323.0117939325799,0.0,2.7991825503127417,22.093858944051338,Top
14,-12,7.82,2.5556266742526597,2.69,8.55,5571.61,98.52,24.95,0.0,0.0,0.0,0.29852872298431715,1.0332180422950956,0.0,0.0,0.0,0.2870330187950952,0.0,May,3.1077318653374677,0.0,0.0,0.0,0.0,6.3761027788412195,397.78177586440773,48.169039305219805,153.10233682514104,2458.206497330206,1026.5377494342727,0.0,0.0,0.0,10.879254620813166,Top
15,-12,7.87,0.5643031552995279,2.89,10.26,4507.48,100.47,25.52,13.943599350236322,0.0,0.0,0.6090632373122719,1.3342855212957956,0.0,4.817756016867262,0.0,0.36296288070993493,0.25709699700860794,May,6.340445943288277,81.59603036493569,0.0,0.0,2.917909397441924,8.062795848455803,321.80884862244494,51.75038051750381,183.72280419016923,2506.861619841309,1049.9897140506068,393.29815107991766,0.0,0.0,14.049340341363774,Top
16,-15,7.89,3.598700898466207,2.79,10.68,5581.08,119.06,25.36,13.92723915511153,0.0,0.1641156126253378,0.4743029763774991,1.9267086251358825,0.0,5.332006138654241,0.1296198819748826,0.35233003517850625,0.29148173419100737,May,4.9375700226681145,90.30563882281419,0.0,1.7497284283866443,3.3081572374419177,7.826599621887425,398.4578808712973,49.959709911361806,191.24362073596564,2970.7071211138277,1043.4067064390042,392.83668956397287,0.0,2.6468168261756375,20.287250952769806,Top
17,-15,7.87,-1.0477206457577706,1.48,1.43,5938.31,127.48,27.95,14.684920691828365,0.0,0.17167354981617677,0.5328943941752264,2.256911666620521,0.0,2.07469841915713,0.12663014606558753,0.3766349569922786,0.3706494956898121,May,5.547516075111664,35.1381752448535,0.0,1.7093702222676503,4.206667752693361,8.366505031261047,423.96210385030025,26.5019249709016,25.6065896678306,3180.7974449822846,1149.9691421518205,414.208126021165,0.0,2.7687094054853207,23.764119162405958,Top
18,-15,7.93,9.335609131640707,1.74,4.47,3626.0,132.43,30.07,14.616412374743309,0.0,0.16600509692304755,0.5592605321842037,1.878149354329318,0.0,2.598777407359184,0.1326098806222672,0.32043670436378985,0.3052417430229131,May,5.82199179871126,44.01425051417898,0.0,1.7900901811861123,3.4643257635105336,7.118126582486391,258.8761092905538,31.157668546870806,80.0429760945474,3304.3066021258546,1237.1939930055544,412.27575592314633,0.0,2.6772899710030584,19.775946804293902,Top
19,-18,7.83,2.840101462674536,1.82,11.1,5424.35,129.19,27.52,14.331131472254784,0.0,0.16600509692304755,0.6603307278852832,2.1662676944482673,0.0,2.366293959558417,0.12663014606558753,0.35840584067035186,0.30180141328142174,May,6.874148739176381,40.07678950542675,0.0,1.7093702222676503,3.4252799146682755,7.961566534206007,387.2682359156689,32.59020503178441,198.764437281762,3223.46424472279,1132.2773091956387,404.2290207388594,0.0,2.6772899710030584,22.8096847519176,Top
20,-18,7.97,1.702202308987032,1.56,7.67,7271.29,126.64,29.79,15.040754935792545,0.0,0.1678945812207573,0.5285000378403968,3.6165712492043274,0.0,2.296574204480081,0.12663014606558753,0.344735676715197,0.36031671525879916,May,5.501770121178397,38.89597934557416,0.0,1.7093702222676503,4.089396382462821,7.657899831512473,519.129416636324,27.934461455815207,137.34443549109142,3159.838315285194,1225.67372968525,424.24491399296375,0.0,2.7077631158304794,38.08063531973128,Top
21,-18,7.75,1.9392646326719285,1.5,7.64,6243.53,135.94,30.55,17.033631204431018,0.0,0.16978406551846703,0.42889462758426045,4.170146936399162,0.0,2.3775499572341436,0.1475638149305325,0.3219552573352536,0.0,May,4.464861832024364,40.26742695674656,0.0,1.9919521453905575,0.0,7.151859460542764,445.7531038717185,26.860059092130005,136.80723430924883,3391.88582264584,1256.943015840362,480.45669490398603,0.0,2.7382362606579,43.909502612356576,Top
22,-21,7.81,2.460801744778702,1.46,9.76,5583.52,120.45,30.5,15.500885423677264,0.0,0.0,0.5519366049594877,2.6842332497182886,0.0,2.0590550651470174,0.0,0.381192634474258,0.2949214088654688,May,5.745748542155816,34.873231236823685,0.0,0.0,3.3471956516339665,8.467748505548082,398.6320832173175,26.143790849673202,174.7694511594592,3005.3894904935373,1254.8858259617364,437.2235191289104,0.0,0.0,28.26359566899391,Mid
23,-21,7.85,5.779674276367257,1.33,8.37,8456.44,118.56,31.55,16.54384786288262,0.0,0.17356303411388652,0.6149223790920446,3.441757874300695,0.0,6.460865846483924,0.45103972495054473,0.3644819294699291,0.29836130189560695,May,6.401440548532632,109.42459600440222,0.0,6.088549202896123,3.3862365440427524,8.096539739874471,603.7424946632683,23.815919061688604,149.8791297340854,2958.2314486750834,1298.086813412878,466.6416907703895,0.0,2.7991825503127417,36.23994038521802,Mid
24,-21,7.94,1.5125524500391148,0.76,4.52,4005.15,142.58,31.29,15.816841692024768,0.0,0.1641156126253378,0.56219010307409,2.172742263889143,0.0,2.101529373586118,0.0,0.3751157665784186,0.3396570500000426,May,5.852489101333437,35.59259829256348,0.0,0.0,3.8549205538536215,8.332757993167439,285.94529760757354,13.6090966066792,80.93831139761839,3557.562752632367,1287.3894260440238,446.13549465559385,0.0,2.6468168261756375,22.877858638381056,Mid
